account_id,duns_number,company_name,industry,revenue,employee_count,founded_date,address,city,state,country
653,34-267-6436,Ritchie-Hand,Retail,882881134.67,4331,9/2/2002,72 Golden Leaf Avenue,Cúa,,Venezuela
654,27-680-9561,Wilderman LLC,Finance,163777995.92,775,6/6/2012,78 Eggendart Avenue,Tala,,Philippines
655,78-070-7244,Adams LLC,Healthcare,986443812.55,2240,1/28/1988,9 Jenna Crossing,Prusice,,Poland
656,12-851-5849,Turner-Cremin,Finance,913151554.96,3735,11/25/1970,65423 Texas Parkway,Guhua,,China
657,94-817-6854,Rodriguez-Windler,Finance,423379482.06,463,3/29/2014,101 Lunder Point,Tongouson,,Philippines
658,35-492-6801,Adams Inc,Healthcare,937316432.89,4176,7/10/2009,4914 Jenifer Center,Pangkalan,,Indonesia
659,07-426-7464,"Schaden, Wintheiser and Wolff",Finance,629618602.92,2089,8/18/1993,42819 Banding Road,Wang Sai Phun,,Thailand
660,00-148-9419,Gulgowski and Sons,Technology,885138868.78,2944,5/4/1991,38480 Crest Line Center,Luka nad Jihlavou,,Czech Republic
661,77-628-3029,"Feeney, Hoppe and Raynor",Retail,206315.0,2608,6/19/1944,74187 Shopko Way,Tanjung,,Indonesia
662,56-907-2228,Bogan LLC,Healthcare,167978111.65,1190,9/19/1949,52066 Hudson Point,Shanxia,,China
663,46-264-3833,Weissnat-Stanton,Technology,278763917.1,3455,9/16/1959,4 Riverside Terrace,Toba,,Japan
664,21-720-4482,"Pfeffer, Mante and Lesch",Finance,311048293.02,4237,2/20/1974,85 Roxbury Junction,Chicheng,,China
665,14-520-5615,Auer Group,Healthcare,140786393.98,765,7/11/1949,811 Paget Point,Chokwé,,Mozambique
666,57-514-2185,Bradtke and Sons,Retail,757199137.34,2086,1/29/1901,36637 David Lane,Lumbardhi,,Kosovo
667,08-277-3567,"Corwin, Lubowitz and Orn",Technology,848018210.43,3983,5/26/1904,10 Shoshone Way,Macas,,Ecuador
668,09-171-9918,Fahey-Wisoky,Finance,437223816.84,2683,1/31/1946,640 Charing Cross Avenue,Baytīn,,Palestinian Territory
669,58-828-2804,Johnson and Sons,Healthcare,594561716.03,2356,4/8/1944,327 Thackeray Plaza,Banī Walīd,,Libya
670,38-968-3274,Rippin-Koch,Healthcare,617108481.95,1873,5/7/1940,83 Russell Place,Mariefred,D,Sweden
671,79-193-7484,Howe and Sons,Finance,910926579.92,1667,6/27/2008,243 Arrowood Alley,Xiashan,,China
672,93-106-8593,"Cummerata, D'Amore and Mills",Retail,144290697.43,4973,3/30/1981,388 Division Terrace,Greater Napanee,ON,Canada
673,44-186-5211,Schoen LLC,Retail,903765740.01,349,11/25/1994,2295 Bartelt Circle,Lazarevskoye,,Russia
674,32-589-2718,Rolfson-Legros,Finance,458639060.5,1907,4/27/1902,4 Almo Park,Farafenni,,Gambia
675,69-254-8584,Dooley-Goyette,Retail,172839359.8,2393,6/22/1919,6 Fieldstone Lane,Union,,Philippines
676,09-332-2033,"Windler, McClure and Bernier",Retail,531642434.93,1277,5/20/1903,175 Schlimgen Road,Montélimar,B9,France
677,83-318-6691,Romaguera Group,Healthcare,326430043.81,727,2/5/1975,0454 Old Gate Parkway,Lady Grey,,South Africa
678,56-664-2714,"Nader, Ryan and Hansen",Finance,798443451.88,4917,9/18/1970,21 Glacier Hill Pass,Princeton,BC,Canada
679,58-475-2716,Hudson and Sons,Healthcare,277684888.86,3666,9/6/2001,6837 East Pass,Pridonskoy,,Russia
680,15-343-9517,Renner-Schuster,Finance,405579654.91,4988,3/26/1946,615 Prairie Rose Plaza,Dabachang,,China
681,93-369-2014,"Schoen, Kulas and Wilkinson",Retail,781372161.28,2953,2/25/1909,03415 Rowland Street,Pingba,,China
682,89-951-2037,Weimann-Haley,Technology,968864853.61,1622,3/25/1977,9285 Dapin Drive,Shuhe,,China
683,02-758-4333,Kemmer LLC,Finance,169136642.44,3757,11/30/1958,497 Susan Parkway,Mesker-Yurt,,Russia
684,79-376-3824,"Reynolds, Carter and Lakin",Healthcare,295826713.31,212,8/18/1980,1228 Scott Place,Moinhos,13,Portugal
685,73-414-8096,Stroman-Pagac,Technology,702230988.8,4469,2/8/1923,8540 Blaine Junction,Patnongon,,Philippines
686,10-637-9265,"Roob, Rodriguez and Franecki",Healthcare,196720681.11,2598,6/25/1957,166 Marquette Circle,Leigongmiao,,China
687,67-334-1681,Satterfield-Aufderhar,Healthcare,83625736.45,4014,11/16/2016,9 Service Center,Sibut,,Central African Republic
688,09-328-3752,"Russel, Dickinson and Hintz",Healthcare,310714305.85,265,3/6/2012,6 Tennyson Circle,Qingshan,,China
689,16-320-8847,"Rosenbaum, O'Reilly and Farrell",Finance,340157597.5,4453,11/27/1924,6851 Cherokee Drive,La Estancia,,Honduras
690,29-447-8029,"Thiel, Yundt and Moen",Technology,810395117.53,4952,12/19/1948,904 Pine View Way,Tarfaya,,Morocco
691,73-773-9470,"Pacocha, Predovic and Schumm",Technology,891620202.58,3033,2/22/1923,54 Scofield Plaza,Tomas,,Peru
692,19-912-1333,Howe-Lueilwitz,Healthcare,215755826.86,1353,4/12/2021,250 Fieldstone Plaza,Butembo,,Democratic Republic of the Congo
693,57-874-9498,"Gulgowski, Dooley and Rosenbaum",Finance,170954656.72,4710,4/6/1948,936 Jackson Trail,São Pedro,11,Portugal
694,60-913-6964,"Kerluke, Murray and Cruickshank",Finance,744660962.71,3827,11/14/1962,48319 Dryden Avenue,Notre Dame,,Mauritius
695,80-411-5890,"Pouros, Ortiz and Ondricka",Finance,186007807.57,445,8/28/1938,9 Reindahl Road,Uchiza,,Peru
696,33-274-4989,Johns-Smith,Retail,671757632.81,4617,11/1/1970,86272 Kim Pass,Tuwa,,Indonesia
697,60-208-7003,Ankunding LLC,Finance,666137645.71,4548,1/25/1986,4 Express Alley,Vila Franca das Naves,09,Portugal
698,41-844-6139,Hammes-Jacobson,Finance,39916653.32,3024,1/30/1987,0 Rockefeller Road,Hrodna,,Belarus
699,14-861-8569,Larkin LLC,Finance,992766160.04,1255,12/28/1955,12821 Karstens Plaza,Omemee,ON,Canada
700,95-536-0047,Reichert-Herman,Retail,767690706.12,275,3/16/1990,4 Moland Drive,Carpina,,Brazil
701,28-184-5213,"Hansen, Cartwright and Lindgren",Finance,693177887.24,151,9/9/1931,663 Anniversary Road,Tilik,,Philippines
702,90-561-1090,Price Inc,Retail,109258755.32,2123,9/30/2013,49 Longview Alley,Patrída,,Greece
703,63-039-4047,"Emard, Cassin and Wilkinson",Healthcare,805973397.72,257,4/1/2017,301 Ilene Lane,Sekongkang Bawah,,Indonesia
704,55-940-3084,Anderson LLC,Retail,445069901.53,1622,8/13/2009,72929 Packers Terrace,Bailai,,China
705,08-342-6099,DuBuque LLC,Retail,280251313.57,4432,9/20/1902,67 Scott Center,Igrim,,Russia
706,32-041-7976,"Terry, Mitchell and Beatty",Finance,119718568.83,4227,7/31/1965,580 Hayes Hill,Fagersta,U,Sweden
707,27-060-9856,Casper Group,Healthcare,977789411.1,4998,10/29/1996,0389 Erie Way,Laizhou,,China
708,82-917-2834,Boyer and Sons,Technology,488899399.45,1504,11/23/1908,7582 Lotheville Road,Song,,Thailand
709,94-785-9269,Feeney Group,Technology,296042548.55,1507,10/15/1966,52 Hollow Ridge Crossing,Soldato-Aleksandrovskoye,,Russia
710,91-935-6977,Lang-Sporer,Retail,264081220.28,2203,9/4/1999,689 Packers Center,San Vicente Centenario,,Honduras
711,08-305-4209,Konopelski-Gerhold,Technology,977069877.91,2811,4/26/2016,91 Spaight Plaza,Ilām,,Nepal
712,49-124-1626,McGlynn and Sons,Healthcare,674488016.47,2083,10/19/1966,616 Harper Trail,Golubinci,,Serbia
713,07-314-6963,"Schuppe, Schaefer and Huel",Healthcare,10677691.49,1,10/8/1960,22 Shoshone Trail,Corbeil-Essonnes,A8,France
714,94-406-5775,"Rempel, Schiller and McKenzie",Retail,417930950.43,489,11/19/2020,49 Brickson Park Lane,Madala,,Nigeria
715,66-756-9866,Hintz-Wilkinson,Retail,464536552.89,1043,10/9/1994,69 Mesta Point,Sofádes,,Greece
716,22-032-4412,"Homenick, Lemke and Connelly",Finance,761030394.3,3359,2/26/1992,06 Bultman Trail,Tianzhuang,,China
717,19-548-4279,Runolfsdottir-Schroeder,Retail,263419049.08,1809,9/27/1969,76 Nova Court,Santa María del Real,,Honduras
718,76-814-8781,Zemlak-Pacocha,Healthcare,136469975.19,1929,8/7/1993,81241 Dottie Drive,Uchimaru,,Japan
719,08-582-9995,Batz and Sons,Technology,143839161.93,1680,1/30/1900,04785 Canary Circle,Chang’an,,China
720,00-127-0709,Armstrong-Corkery,Retail,581760277.24,841,8/21/1933,1742 Moland Trail,Aemura,,Indonesia
721,62-503-4402,Green-White,Technology,852512001.48,4548,4/29/1949,478 Fair Oaks Road,Hearst,ON,Canada
722,93-517-3646,"Moore, Jacobi and Kiehn",Retail,208548333.06,2888,2/24/2007,010 Redwing Street,Kyrenia,,Cyprus
723,77-928-5442,Schuppe LLC,Finance,289025379.57,2445,5/24/2005,3909 Meadow Valley Point,Sabana Grande,,Venezuela
724,75-892-2670,Wisozk-Robel,Retail,19321187.98,229,4/6/1979,7 Johnson Point,Canmore,AB,Canada
725,84-862-4378,Gislason-Kerluke,Retail,435696326.27,1016,10/24/1976,8 Farragut Plaza,Kungsbacka,N,Sweden
726,93-664-7844,Ward-Purdy,Technology,478475398.34,3004,6/30/2002,80949 Butternut Parkway,Al Hijrah,,Yemen
727,97-477-3615,"Rice, Fritsch and Robel",Technology,437031438.82,818,12/6/1908,72783 Sutherland Drive,Ţalkhā,,Egypt
728,13-957-2239,Roob-Mante,Healthcare,311788345.71,3720,3/5/1902,9685 Westport Crossing,Sulūk,,Syria
729,94-097-7660,"Frami, Reilly and Maggio",Healthcare,250052294.05,3417,2/22/1903,00288 Crescent Oaks Alley,Benger,,Indonesia
730,97-598-9146,"Murphy, Cormier and Crooks",Technology,60006684.76,4951,10/11/1914,1649 Crescent Oaks Hill,Waco,TX,United States
731,63-891-7947,Kerluke Inc,Technology,89664575.64,4209,8/17/1994,4411 Annamark Center,Manturovo,,Russia
732,17-266-3009,Auer Inc,Technology,74328117.41,3023,7/23/1992,1865 Bay Terrace,Kikuchi,,Japan
733,11-063-0344,Hirthe and Sons,Technology,752965113.3,3120,7/28/1916,28 American Ash Park,Lindavista,COA,Mexico
734,14-493-0850,Barrows Group,Finance,229868761.99,981,1/26/1927,6 Amoth Lane,Tanggungrejo,,Indonesia
735,87-946-7410,"Kuhic, Grimes and Rath",Technology,996013352.9,1978,8/24/1979,679 Hintze Place,Mont-Royal,QC,Canada
736,89-689-4261,Hirthe-Larkin,Finance,868430595.5,3724,4/8/1954,20790 North Terrace,Bojano,,Poland
737,66-192-7937,Stanton Inc,Finance,842511387.65,3000,12/19/1927,86494 Stuart Crossing,Alejandro Roca,,Argentina
738,54-770-6836,Rohan LLC,Healthcare,949689784.61,791,3/22/1951,0 Veith Crossing,Miragaia,11,Portugal
739,38-215-0233,Kihn-Skiles,Finance,523552303.94,3304,4/13/1946,133 Bonner Court,Ukrainka,,Ukraine
740,52-062-4705,Goodwin LLC,Technology,225092062.68,1372,6/3/1916,66497 Bashford Parkway,Xinfeng,,China
741,98-537-3095,Walter and Sons,Technology,724323678.87,1050,12/1/1919,175 Scofield Trail,Caen,99,France
742,21-132-8524,Heller Group,Technology,921883185.28,108,1/2/2014,58328 Lerdahl Center,Roblin,MB,Canada
743,17-617-5264,Gulgowski-Wilderman,Technology,598898308.22,3542,3/15/1922,9143 Gerald Hill,Astromil,13,Portugal
744,06-478-1315,Ullrich-Wilkinson,Technology,258567251.72,2342,4/11/1908,283 Elgar Park,Le Havre,A7,France
745,22-647-4363,Donnelly and Sons,Healthcare,991024365.06,4732,11/20/2011,6230 Paget Center,Míthymna,,Greece
746,62-168-0872,"Bogisich, Konopelski and Leannon",Finance,524563682.07,1220,10/24/1913,8526 Towne Point,Shamva,,Zimbabwe
747,22-200-1653,Harber-Nolan,Finance,893795696.64,543,11/20/1977,25 Wayridge Pass,Bambuí,,Brazil
748,59-400-0983,"Lowe, Mitchell and Sauer",Retail,401220527.39,2808,3/28/1991,84516 Bonner Parkway,Oborniki Śląskie,,Poland
749,31-917-7945,Thompson Group,Retail,671053988.42,2013,1/27/2020,446 Mcguire Point,Baculin,,Philippines
750,96-614-6324,"Davis, Hoppe and Reynolds",Technology,323281202.93,2575,2/20/1987,2506 Sauthoff Place,Jilma,,Tunisia
751,37-908-6599,Leuschke Group,Retail,51001226.79,3860,10/28/1944,6 Pond Alley,General Luna,,Philippines
752,00-920-7288,Kling and Sons,Finance,921696075.23,3947,1/15/1923,90 Bobwhite Crossing,Angren,,Uzbekistan
753,20-487-7892,"Franecki, Upton and Brekke",Retail,400228218.19,4421,12/14/1927,6 Redwing Drive,Smach Mean Chey,,Cambodia
754,07-968-5830,Nienow and Sons,Finance,688265007.59,488,1/31/1961,1 Hanover Road,Ulimonong,,Indonesia
755,60-755-7147,Marvin Inc,Finance,837690213.08,4953,12/3/1925,03 Montana Parkway,Xiaogang,,China
756,16-521-6746,Towne Group,Finance,647810684.12,4759,9/13/1995,6 Upham Road,Shabqadar,,Pakistan
757,90-258-0996,Paucek Inc,Healthcare,660974209.11,4568,12/29/2003,891 Hauk Drive,Zliten,,Libya
758,78-307-8231,"Hand, Klocko and Berge",Healthcare,830077243.91,4004,1/25/1918,70 Westport Terrace,Jirjā,,Egypt
759,55-061-8472,Stark-Reinger,Technology,515278331.77,303,2/11/1914,01641 Glendale Pass,Wenchang,,China
760,76-818-7166,"Feil, Howell and Fisher",Technology,574470438.1,1907,6/18/2000,14255 Pierstorff Point,Limulunga,,Zambia
761,62-719-0648,Cummerata LLC,Technology,510314128.64,3502,10/28/1914,8 High Crossing Way,Huanggu,,China
762,59-325-0199,Nolan-Walter,Finance,129854501.46,2729,5/9/1932,7502 4th Crossing,Al Qurayshīyah,,Yemen
763,81-249-3266,Reinger-Gottlieb,Technology,791383332.29,344,1/10/1998,58418 Park Meadow Plaza,Lāmerd,,Iran
764,37-576-0629,Sipes Inc,Technology,641236646.2,2860,3/11/2002,5 Prentice Park,Aguas del Padre,,Honduras
765,57-080-6110,Herman Inc,Finance,301700386.64,3271,5/16/1966,1516 Mayer Street,Bagahanlad,,Philippines
766,42-904-3646,Heaney-Hilll,Technology,213849625.87,4118,2/22/1981,188 Nelson Street,Cikoneng,,Indonesia
767,18-038-5746,Olson Group,Finance,180304005.57,2294,9/5/1968,8 Hauk Drive,Santa Marta,,Panama
768,54-267-3616,"Breitenberg, Collins and Homenick",Finance,398857088.02,1492,10/18/1902,8486 Coleman Circle,Yoiqag,,China
769,53-793-8997,Hane LLC,Retail,469678273.4,1256,9/14/1976,568 Marquette Circle,Saiki,,Japan
770,63-589-5616,"Kuvalis, Emard and Balistreri",Technology,374420981.43,4215,2/3/2004,2 Jana Center,Lodan Wetan,,Indonesia
771,20-990-6816,"Larson, Zulauf and Dibbert",Technology,405823876.3,666,6/21/1976,50 Bultman Drive,Cuiabá,,Brazil
772,17-921-3080,"Koelpin, Kirlin and O'Connell",Retail,682418834.21,2372,3/11/1966,19 Old Shore Alley,Öldziyt,,Mongolia
773,61-915-7644,Vandervort-McGlynn,Finance,999460630.04,1577,9/14/1933,36469 Grim Avenue,Donggang,,China
774,52-016-4741,Hansen LLC,Finance,35823027.87,3330,3/24/1984,08311 Moland Center,Haiyangsuo,,China
775,89-841-3885,Lindgren-Blanda,Retail,954095707.07,3150,3/10/1902,61192 Prairie Rose Avenue,Zhenxing,,China
776,85-104-7543,Moore-Ratke,Retail,311941946.34,2466,1/14/1923,7 Arrowood Road,Krajan Craken,,Indonesia
777,76-795-0308,Wiza-Watsica,Technology,434066139.44,1329,7/25/2003,42 Golden Leaf Circle,Luotaping,,China
778,58-405-8974,Schuster-Koepp,Healthcare,746423483.25,1598,9/25/2002,98 Jenna Circle,Murmansk,,Russia
779,05-484-0607,Lind LLC,Technology,647696581.34,139,6/19/1991,9 Kropf Road,Město Libavá,,Czech Republic
780,74-431-4455,Ondricka-Johnson,Finance,646483439.65,1863,7/29/1979,183 Erie Crossing,Charras,,Argentina
781,68-413-3131,Macejkovic and Sons,Healthcare,967728320.84,1220,10/11/1995,75 Westend Trail,Thành Phố Bà Rịa,,Vietnam
782,44-537-8795,"Luettgen, Kessler and Wolff",Retail,931198002.5,1731,10/27/1985,4482 Packers Way,Granja,17,Portugal
783,93-386-1631,"Kautzer, Bauch and Smith",Healthcare,74445687.95,4912,9/22/1991,65 Lotheville Way,Katsikás,,Greece
784,15-527-9194,"Baumbach, Dickinson and Kuvalis",Retail,137980862.74,1309,12/5/1901,8 School Circle,Amangarh,,Pakistan
785,00-120-6718,Luettgen-Kihn,Technology,942955186.72,993,9/27/2007,59858 Ohio Junction,Kafir Qala,,Afghanistan
786,72-423-4221,Jacobs-Schaden,Finance,826354083.66,50,9/28/2016,47 Anzinger Court,Igreja,31,Portugal
787,91-483-5706,"Wintheiser, Boyle and Runolfsdottir",Finance,756069093.57,468,7/1/1966,89323 Dovetail Trail,Oemanu,,Indonesia
788,54-845-5699,Hansen Inc,Finance,899232056.45,4995,11/22/1987,30 Granby Hill,Krajan,,Indonesia
789,46-434-7166,"Kessler, Christiansen and Bogan",Technology,863572821.5,2187,12/3/1969,08531 Evergreen Way,Novosemeykino,,Russia
790,35-430-9753,Moore and Sons,Healthcare,729297310.8,4465,3/5/1927,697 Scofield Street,Shar,,Kazakhstan
791,28-209-7770,O'Conner-Daugherty,Retail,374657509.48,2762,1/20/1935,7 Green Court,Bergen,12,Norway
792,56-153-9391,Vandervort-Schimmel,Healthcare,14753276.99,3235,11/24/1992,758 Mcbride Junction,Nong Bua,,Thailand
793,33-601-2649,"Kautzer, Aufderhar and Rath",Retail,650046792.12,183,7/22/1940,7 Ohio Junction,Jinshi,,China
794,05-722-2385,Erdman and Sons,Healthcare,18859637.99,3289,6/25/2012,510 Golf View Avenue,Wucun,,China
795,48-506-1913,Hilpert LLC,Technology,766732242.82,2385,12/14/1932,788 Roth Trail,Kuroiso,,Japan
796,90-063-5365,"O'Reilly, Muller and Hahn",Technology,352713686.38,3317,9/15/1943,27971 Barby Way,Nong Bua Daeng,,Thailand
797,97-355-2552,"Schinner, Dach and Cartwright",Technology,434739005.76,3194,6/20/1953,97 Brentwood Way,Gobang,,Indonesia
798,15-596-3730,Ritchie-Schuster,Retail,123677692.58,4487,9/28/1965,62 Morningstar Center,Gizałki,,Poland
799,25-996-6881,Wolf-Lakin,Healthcare,806936109.53,3874,9/8/1917,128 Becker Road,Obukhiv,,Ukraine
800,13-630-3518,Harvey-Turcotte,Technology,520968647.0,4133,4/26/1978,0 Columbus Way,Jenamas,,Indonesia
801,29-317-8455,Sauer-Lakin,Finance,254806561.7,2003,8/7/2004,7 American Terrace,Shushary,,Russia
802,18-300-1555,Pacocha-Lockman,Retail,618917934.15,2507,1/4/1993,982 Karstens Circle,Nowy Tomyśl,,Poland
803,89-422-7837,Hudson-Yost,Retail,714702445.41,4561,5/28/1964,50647 Maryland Way,Sedatigede,,Indonesia
804,80-264-0392,Pfeffer-Stehr,Finance,319710786.84,4642,12/6/1968,05970 Clove Place,Frederiksberg,1084,Denmark
805,65-715-3400,Gerhold-Kassulke,Technology,528133626.02,2163,1/29/1987,1489 Spenser Plaza,Raojān,,Bangladesh
806,11-100-5106,"Wiza, Heller and Russel",Retail,421417422.75,994,12/27/1951,84 Tennessee Pass,Igreja,31,Portugal
807,89-079-3518,"Huels, Huel and Parker",Healthcare,634691198.32,1348,8/30/2013,369 Hermina Drive,Hekou,,China
808,60-303-8914,Rodriguez-Trantow,Technology,315425627.7,189,1/4/1934,90434 Pepper Wood Junction,Gampang,,Indonesia
809,00-925-3965,"Herzog, Weimann and Hauck",Healthcare,25292127.33,2282,6/19/1970,9829 Eagan Crossing,Shicong,,China
810,74-324-2514,Stroman Group,Technology,753519845.32,956,5/6/2012,53928 Algoma Parkway,Bonriki Village,,Kiribati
811,49-349-5732,Klocko Group,Technology,699721755.39,1830,5/24/1940,37 Sauthoff Center,Velká Bystřice,,Czech Republic
812,82-839-9114,Gislason and Sons,Finance,594506500.14,1153,10/19/1943,3436 Manufacturers Terrace,Saripin,,Indonesia
813,77-738-3683,"White, Spencer and Hackett",Technology,872758894.71,1266,11/16/1911,51 Homewood Junction,Konstantynów Łódzki,,Poland
814,84-110-8521,Zemlak LLC,Retail,953429786.37,3183,5/28/1900,5648 Grasskamp Center,Ruše,,Slovenia
815,00-969-6434,Wisozk-Hamill,Retail,954503463.25,3894,10/12/1983,82 Basil Alley,Matriz de Camaragibe,,Brazil
816,27-318-5223,Kreiger LLC,Retail,827229846.3,4270,3/9/1958,80165 Columbus Park,Putrajaya,PJY,Malaysia
817,09-761-3953,"Heaney, Greenholt and Schimmel",Healthcare,842388330.78,1787,9/20/1952,29661 Westridge Drive,Lào Cai,,Vietnam
818,64-806-9523,Bradtke-O'Connell,Healthcare,910216729.21,3484,12/29/2002,94 Eliot Avenue,Yelizavetinskaya,,Russia
819,55-755-8853,Considine LLC,Technology,625417007.2,2502,6/26/2018,7864 Forest Run Drive,Tambo Grande,,Peru
820,61-328-0683,Walker Inc,Finance,750829138.89,4950,11/11/1904,78 Merrick Way,Bluefields,,Jamaica
821,16-365-7077,Stamm Inc,Finance,980840149.28,3745,4/24/1975,22708 Gateway Drive,Liuji,,China
822,16-193-0456,Gottlieb Group,Retail,999022925.03,3409,5/5/1913,6502 Novick Circle,Honglu,,China
823,23-620-9268,Cartwright-Watsica,Healthcare,554341518.54,2505,6/22/1963,81 Cardinal Circle,Gjoçaj,,Albania
824,74-515-4462,Renner and Sons,Technology,901584571.44,2526,11/4/1914,2 Drewry Drive,Garupá,,Argentina
825,32-349-1282,Schaefer-Hauck,Finance,364572477.24,2097,10/29/1970,27208 Waxwing Terrace,Ust-Kamenogorsk,,Kazakhstan
826,82-862-9445,"McGlynn, Hayes and Wyman",Retail,3249780.73,13,4/5/1911,088 Sheridan Hill,Mpika,,Zambia
827,63-741-8217,Hagenes Inc,Finance,107985751.27,1945,5/4/1903,9528 Brentwood Parkway,Datar,,Indonesia
828,49-804-8169,"Cole, Greenfelder and Herman",Retail,61712597.96,770,1/23/1956,627 Graceland Center,Youzai,,China
829,84-308-6569,McClure-O'Keefe,Finance,347802814.3,360,8/18/1908,2 Granby Park,Taounate,,Morocco
830,23-974-7554,Labadie Group,Finance,555499878.69,1065,7/6/1938,884 John Wall Park,Ostashkov,,Russia
831,00-063-9296,"Mueller, Tremblay and Goodwin",Retail,573200533.77,2820,3/29/1928,21929 Dakota Lane,Brusy,,Poland
832,12-043-4196,Waters Group,Retail,534094654.75,1702,8/3/1953,221 Acker Terrace,Namora,,Peru
833,96-129-0851,"Jakubowski, King and Bins",Retail,26914538.24,4621,10/8/1940,64 Arkansas Court,Bilohirs’k,,Ukraine
834,53-237-0577,Altenwerth and Sons,Healthcare,496047002.51,4074,2/28/1908,7 Parkside Junction,Diré,,Mali
835,70-474-2475,Lubowitz-Feest,Healthcare,593894629.01,3313,7/10/1905,143 Talisman Junction,Naguanagua,,Venezuela
836,48-367-3718,Bosco-Feil,Retail,10206157.34,556,5/8/1983,82518 Fisk Trail,Novosibirsk,,Russia
837,36-114-8867,"Schumm, Okuneva and Krajcik",Healthcare,176881643.06,354,5/16/1994,7 Village Green Alley,Sinfra,,Ivory Coast
838,65-991-9738,"Gutmann, Doyle and Heaney",Finance,829197657.12,3868,6/30/1943,78697 Center Way,Nantes,B5,France
839,98-168-8564,Hodkiewicz-Miller,Technology,408411599.98,1236,3/12/1903,14796 Gateway Street,Apengjiang,,China
840,51-036-4192,"Nienow, Luettgen and Jaskolski",Finance,734115336.31,982,3/21/1960,85877 Troy Plaza,Béziers,A9,France
841,26-556-5996,Borer Inc,Finance,906300292.28,3341,7/3/2010,7905 Jana Trail,Banana Village,,Kiribati
842,57-970-1830,Berge-Schuster,Finance,837194944.5,3561,9/20/1901,188 Village Lane,Buliok,,Philippines
843,19-035-5575,"Wehner, Price and Nicolas",Finance,755692475.08,2021,2/22/1916,4 Elmside Center,Jingdang,,China
844,48-951-7961,"Schmidt, Bayer and Bechtelar",Retail,199699832.25,531,7/9/1969,2 Pierstorff Pass,Zykovo,,Russia
845,78-160-5841,Hahn LLC,Finance,168837924.65,3965,7/23/1906,87 Atwood Plaza,Berat,,Albania
846,43-747-9289,Sporer Inc,Retail,454286676.89,3125,3/30/1935,154 Londonderry Trail,San Pedro de Macorís,,Dominican Republic
847,17-660-3647,Ernser-Kuhn,Finance,505006098.38,1385,10/17/1914,67802 Darwin Terrace,Tomaszów Lubelski,,Poland
848,19-826-4145,Feil Group,Healthcare,294674031.13,4755,2/24/1912,6 Green Ridge Park,Oslo,03,Norway
849,38-815-0661,MacGyver LLC,Retail,363816793.8,4318,6/7/1901,43 Fieldstone Street,Komoro,,Japan
850,20-735-2661,Schmeler-Wiza,Retail,593938680.17,2730,9/8/1966,16 Oxford Street,Aksha,,Russia
851,25-080-7400,Murray-Wehner,Healthcare,969024926.78,3906,10/7/1954,2720 Loeprich Center,Armanāz,,Syria
852,25-732-2407,"Leffler, Hettinger and Lakin",Technology,310071955.43,1898,9/3/2010,271 Farragut Plaza,Bobrovka,,Russia
853,60-639-5761,"Rodriguez, Kiehn and Kutch",Finance,329940716.21,3329,4/20/1917,226 Lillian Parkway,Yaohua,,China
854,54-211-0706,"Willms, Wisoky and Murazik",Finance,554429637.96,2642,5/14/1977,58350 Bay Road,Bagong Pagasa,,Philippines
855,24-278-1572,Ullrich-Reilly,Finance,968115368.46,4861,2/6/1922,12468 Ruskin Hill,Río Sereno,,Panama
856,27-100-6530,Cruickshank-Tillman,Technology,416326534.08,4932,5/21/1905,18 Eagle Crest Plaza,Kampunglistrik,,Indonesia
857,34-239-9497,Senger and Sons,Retail,680662320.16,845,2/15/1944,49 Erie Way,Arnprior,ON,Canada
858,61-247-6258,Douglas Group,Healthcare,166810141.84,4189,3/2/1913,4 Bellgrove Street,Barvinkove,,Ukraine
859,07-305-3247,Weber Group,Finance,378157370.39,3418,4/11/2008,6 Walton Lane,Mandalasari,,Indonesia
860,51-487-5517,"Ortiz, McKenzie and Waters",Retail,784889408.31,1279,12/26/2015,5 Dixon Trail,Pereleshino,,Russia
861,41-396-5340,Smith Inc,Technology,186966124.24,4269,2/2/1925,36676 Red Cloud Circle,Mantes-la-Jolie,A8,France
862,92-303-1813,Armstrong-Durgan,Finance,827492973.1,1263,5/15/1952,40984 Ilene Plaza,Eirado,16,Portugal
863,24-897-7473,Bashirian Group,Finance,382280.89,2065,11/3/1963,539 Northwestern Way,Padangbatung,,Indonesia
864,84-645-3690,Durgan-Schinner,Healthcare,805677743.68,4433,1/22/1940,8 Delladonna Terrace,Reconquista,,Argentina
865,57-833-1086,Dare-Mayer,Technology,741213820.4,1356,6/24/2011,7412 Clove Lane,Osieczany,,Poland
866,14-527-4193,Gleason Group,Technology,650545982.02,1202,3/13/2009,02 Troy Hill,Joyabaj,,Guatemala
867,03-472-8566,Anderson Inc,Healthcare,881755945.53,1517,7/10/1949,7 Garrison Crossing,Formiga,,Brazil
868,56-227-0541,Runolfsson Group,Finance,708295739.0,4528,9/24/1996,953 Green Plaza,Bahía de Caráquez,,Ecuador
869,31-641-6086,Carter Group,Technology,508491030.08,3560,7/19/1989,23 Elka Avenue,Porto Real,,Brazil
870,68-739-8071,Borer-Kautzer,Finance,470720009.06,1046,10/7/1919,4474 West Drive,Slobidka,,Ukraine
871,80-421-5780,Krajcik-Lang,Healthcare,287256534.54,3955,8/18/1929,317 Hooker Drive,Sanjinquan,,China
